H2AFZ_AvgSignal,H2AFZ_MaxSignal,H2AFZ_MaxScaledSignal,H2AK5ac_AvgSignal,H2AK5ac_MaxSignal,H2AK5ac_MaxScaledSignal,H2AK9ac_AvgSignal,H2AK9ac_MaxSignal,H2AK9ac_MaxScaledSignal,H2BK120ac_AvgSignal,H2BK120ac_MaxSignal,H2BK120ac_MaxScaledSignal,H2BK12ac_AvgSignal,H2BK12ac_MaxSignal,H2BK12ac_MaxScaledSignal,H2BK15ac_AvgSignal,H2BK15ac_MaxSignal,H2BK15ac_MaxScaledSignal,H2BK20ac_AvgSignal,H2BK20ac_MaxSignal,H2BK20ac_MaxScaledSignal,H2BK5ac_AvgSignal,H2BK5ac_MaxSignal,H2BK5ac_MaxScaledSignal,H3F3A_AvgSignal,H3F3A_MaxSignal,H3F3A_MaxScaledSignal,H3K14ac_AvgSignal,H3K14ac_MaxSignal,H3K14ac_MaxScaledSignal,H3K18ac_AvgSignal,H3K18ac_MaxSignal,H3K18ac_MaxScaledSignal,H3K23ac_AvgSignal,H3K23ac_MaxSignal,H3K23ac_MaxScaledSignal,H3K23me2_AvgSignal,H3K23me2_MaxSignal,H3K23me2_MaxScaledSignal,H3K27ac_AvgSignal,H3K27ac_MaxSignal,H3K27ac_MaxScaledSignal,H3K27me3_AvgSignal,H3K27me3_MaxSignal,H3K27me3_MaxScaledSignal,H3K36me3_AvgSignal,H3K36me3_MaxSignal,H3K36me3_MaxScaledSignal,H3K4ac_AvgSignal,H3K4ac_MaxSignal,H3K4ac_MaxScaledSignal,H3K4me1_AvgSignal,H3K4me1_MaxSignal,H3K4me1_MaxScaledSignal,H3K4me2_AvgSignal,H3K4me2_MaxSignal,H3K4me2_MaxScaledSignal,H3K4me3_AvgSignal,H3K4me3_MaxSignal,H3K4me3_MaxScaledSignal,H3K56ac_AvgSignal,H3K56ac_MaxSignal,H3K56ac_MaxScaledSignal,H3K79me1_AvgSignal,H3K79me1_MaxSignal,H3K79me1_MaxScaledSignal,H3K79me2_AvgSignal,H3K79me2_MaxSignal,H3K79me2_MaxScaledSignal,H3K9ac_AvgSignal,H3K9ac_MaxSignal,H3K9ac_MaxScaledSignal,H3K9me1_AvgSignal,H3K9me1_MaxSignal,H3K9me1_MaxScaledSignal,H3K9me2_AvgSignal,H3K9me2_MaxSignal,H3K9me2_MaxScaledSignal,H3K9me3_AvgSignal,H3K9me3_MaxSignal,H3K9me3_MaxScaledSignal,H3T11ph_AvgSignal,H3T11ph_MaxSignal,H3T11ph_MaxScaledSignal,H4K12ac_AvgSignal,H4K12ac_MaxSignal,H4K12ac_MaxScaledSignal,H4K20me1_AvgSignal,H4K20me1_MaxSignal,H4K20me1_MaxScaledSignal,H4K5ac_AvgSignal,H4K5ac_MaxSignal,H4K5ac_MaxScaledSignal,H4K8ac_AvgSignal,H4K8ac_MaxSignal,H4K8ac_MaxScaledSignal,H4K91ac_AvgSignal,H4K91ac_MaxSignal,H4K91ac_MaxScaledSignal
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37829,3.37829,3.37829,0,0,0,0,0,0,0,0,0,0,0,0,66.8303,39.22371,39.2237,0,0,0,323.511,18.01084,18.0108,0,0,0,34.2482,8.96502,8.96502,4.69958,4.69958,4.69958,0,0,0,0,0,0,2.22158,3.70263,2.22158,2.49647,2.49647,2.49647,0,0,0,2.77661,4.82889,2.77661,0,0,0,0,0,0,0,0,0,0,0,0,4.15557,4.15557,4.15557,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2557,6.56397,4.51931,0,0,0,621.191,18.18354,18.1835,0,0,0,171.569,7.81811,6.75013,3.5253,3.52530,3.5253,4.30582,4.30582,4.30582,0,0,0,1.05655,5.35091,1.05655,78.5814,6.90443,6.90443,0,0,0,0,0,0,5.62998,2.82296,2.82296,0,0,0,0,0,0,0,0,0,5.43195,4.06772,3.18519,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.32063,8.32063,8.32063,0,0,0,0,0,0,0,0,0,0,0,0,46.926,23.65558,18.892,0,0,0,983.409,28.18649,28.1865,0,0,0,107.996,15.98033,11.9449,0,0,0,0,0,0,0,0,0,3.73526,5.96437,3.73526,38.8928,12.24222,12.2422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5645,3.56450,3.5645,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21544,6.21544,6.21544,0,0,0,339.421,10.15467,10.1547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99823,3.99823,3.99823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62515,2.62515,2.62515,0,0,0,0,0,0,0,0,0,0,0,0,21.0004,4.39928,3.81673,0,0,0,3096.06,44.25392,44.2539,0,0,0,97.2727,5.68980,5.6898,12.4763,12.47631,12.4763,5.59757,5.97984,5.59757,0,0,0,6.9062,3.81648,3.0497,333.577,24.14474,24.1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354.126,18.71646,18.7165,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2138,4.18075,4.18075,0,0,0,0,0,0,0,0,0,0,0,0,152.8,37.15677,17.2514,10.5794,11.17822,10.5794,3125.19,36.77888,36.7789,0,0,0,831.576,13.94993,13.9499,115.522,26.50209,26.5021,469.576,78.25669,28.9177,0,0,0,11.2045,4.33804,4.33804,194.005,20.70056,20.7006,81.7703,44.25064,44.2506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4494,5.45727,5.45727,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.7265,26.59170,26.5917,7.53248,6.48683,6.48683,68.6548,10.93697,6.43624,0,0,0,54.5958,8.87160,8.8716,4.87895,4.87895,4.87895,0.986798,2.69973,0.986798,0,0,0,0,0,0,0,0,0,0.490742,3.38846,0.490742,0,0,0,1.47334,2.92650,1.47334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.38083,4.38083,4.38083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.867,34.18738,34.1874,138.349,9.03818,9.03818,0,0,0,0,0,0,159.083,15.40136,12.4185,72.9376,11.98593,11.9859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2958,6.56151,4.14884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.32853,6.08108,6.08108,0,0,0,832.873,24.68339,24.6834,0,0,0,3.04228,3.04228,3.04228,0,0,0,0,0,0,0,0,0,0,0,0,233.455,26.30081,26.3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0897,6.47588,6.47588,0,0,0,0,0,0,0,0,0
0.520972,8.07506,0.520972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2866.21,216.47290,216.473,31.3939,13.90741,13.9074,120.393,24.06908,24.0691,0,0,0,1187.74,36.89513,36.8951,299.199,50.90822,50.9082,13261.7,531.98492,531.985,0,0,0,0,0,0,32.4607,27.17990,27.1799,126.034,23.98090,23.9809,0,0,0,0,0,0,1.14667,2.36979,1.14667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.72192,9.72192,9.72192,0,0,0,398.612,10.73486,10.7349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29768,3.26093,3.26093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1292,9.95979,9.95979,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73275,3.73275,3.73275,2.00119,2.00119,2.00119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11257,2.11257,2.11257,0,0,0,0,0,0,0,0,0,0,0,0,29.4785,12.95487,12.9549,0,0,0,1359.3,18.98559,18.9856,0,0,0,49.6569,10.38680,10.3868,0,0,0,4.04646,4.04646,4.04646,0,0,0,9.97688,5.67313,5.67313,113.867,19.07293,19.0729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.3127,6.96752,6.96752,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0533,6.57481,6.55531,0,0,0,567.575,11.72945,11.7294,0,0,0,262.757,16.42997,16.43,0,0,0,3.78984,4.07408,3.78984,0,0,0,9.84918,5.64597,4.3097,3.18872,3.18872,3.18872,0,0,0,0.883976,3.67848,0.883976,0,0,0,0,0,0,0,0,0,0,0,0,55.1228,4.77542,4.77542,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3454,11.27680,8.93123,13.3502,10.48034,8.80349,294.318,13.04530,13.0453,0,0,0,8.29758,4.78019,4.78019,0,0,0,0,0,0,0,0,0,0,0,0,2.50254,2.50254,2.50254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.862,10.72391,8.50701,0,0,0,2102.97,27.11105,27.111,0,0,0,129.628,8.82661,7.53609,5.46938,5.46938,5.46938,100.682,22.74930,22.7493,0,0,0,6.98578,4.82828,4.39996,55.9583,6.19906,6.19906,6.69077,6.45394,6.45394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6679,5.50669,5.50669,0,0,0,0,0,0,0,0,0
5.07389,5.07389,5.07389,0,0,0,0,0,0,0,0,0,0,0,0,2.58485,3.99643,2.58485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.386,33.59645,33.5964,181.209,22.45741,22.4574,114.938,13.87455,13.8745,0,0,0,256.279,22.22227,22.2223,57.4047,9.02452,9.02452,12.8095,7.15115,4.92052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.65634,5.85634,5.85634,0,0,0,0,0,0,4.04928,4.04928,4.04928,0,0,0,0,0,0,3.86305,5.04278,3.86305
17.7444,17.74441,17.7444,4.64692,4.64692,4.64692,0.336282,3.49733,0.336282,0,0,0,0,0,0,3.31586,3.31586,3.31586,0,0,0,0,0,0,0,0,0,0,0,0,1.76543,4.05010,1.76543,0,0,0,0,0,0,1191.24,51.94717,51.9472,18.9783,8.13251,8.13251,19.6823,10.79649,10.7965,8.30774,4.17135,4.17135,435.864,24.52459,14.6795,64.1285,38.69494,26.7888,529.616,45.10302,45.103,0,0,0,0,0,0,16.8716,14.33194,14.3319,87.0947,42.21745,42.2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.22047,3.77654,1.22047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80082,5.06776,3.80082,3.22895,3.80970,3.22895,0,0,0,818.432,60.39811,60.3981,12.9061,8.77264,6.73996,752.591,17.09879,17.0988,0,0,0,1289.58,39.71553,39.7155,395.404,29.94364,23.6227,303.31,70.79758,64.8461,0.332838,3.41159,0.332838,2.02932,8.99483,2.02932,5.3227,5.32270,5.3227,51.4483,30.39698,13.1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98146,3.30547,3.30547,0,0,0,4.05423,4.05423,4.05423,0,0,0
0,0,0,3.4264,3.42640,3.4264,0,0,0,0,0,0,6.86371,3.77654,3.77654,3.63358,3.63358,3.63358,0,0,0,2.80967,2.80967,2.80967,0,0,0,0,0,0,3.09681,3.09681,3.09681,0,0,0,0,0,0,98.1817,12.29288,9.36185,73.1908,15.37938,14.8454,9.7386,8.34504,8.34504,0,0,0,171.654,9.02592,9.02592,10.1957,4.41572,4.41572,4.27831,4.27831,4.27831,0.889468,4.42893,0.830424,0,0,0,5.56129,3.65769,3.65769,3.28328,3.87535,3.28328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.491,3.49100,3.491,0,0,0,0,0,0,2.76584,2.76584,2.76584
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37248,3.52878,3.52878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.8415,9.71179,9.71179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86057,2.94468,1.86057,0,0,0,0,0,0,0,0,0,0,0,0,161.355,28.21064,28.2106,14.2217,8.76890,6.54396,2184.96,23.87646,23.8765,0,0,0,275.387,13.20601,13.206,5.20327,19.73314,5.20327,2433.15,268.57077,224.998,0,0,0,14.3563,4.85573,4.85573,122.324,13.29792,13.2979,3.18138,3.18138,3.18138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7911,4.65384,4.65384,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.9772,23.98580,23.9858,0,0,0,1530.8,20.51773,20.5177,0,0,0,60.0206,6.08053,5.37894,0,0,0,109.652,21.02063,21.0206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41832,5.17038,4.41832,0,0,0,0,0,0,0,0,0
8.122,8.12200,8.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03978,2.49089,2.03978,1.66645,2.58097,1.66645,0.683523,2.71273,0.683523,0,0,0,540.372,51.70664,51.7066,45.3486,10.31706,8.29785,304.653,16.03205,16.0321,0,0,0,224.406,16.89188,16.8919,13.6868,8.03366,7.40109,18.8834,9.23336,6.30524,0,0,0,0,0,0,66.2601,17.83939,17.8394,30.173,14.10564,14.1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1031,6.35655,6.35655,0,0,0,0,0,0,0,0,0
0,0,0,4.77185,4.80060,4.77185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47066,3.68393,2.47066,4.26044,4.26044,4.26044,0,0,0,29.3844,6.32302,6.32302,188.02,48.16864,45.8612,435.156,13.13675,13.1367,0,0,0,5.33095,3.77928,3.77928,0,0,0,5.17296,5.57345,5.17296,0,0,0,0,0,0,0,0,0,2.43956,3.49918,1.27814,0,0,0,0,0,0,3.24845,4.20536,3.24845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9418,12.74020,12.7402,0,0,0,1486.1,17.39680,17.3968,0,0,0,16.626,3.98983,3.78365,4.38725,2.45316,2.45316,2.94711,4.98275,2.94711,0,0,0,2.17522,2.64249,2.17522,0,0,0,0,0,0,2.58796,3.96659,2.58796,0,0,0,0,0,0,0,0,0,0,0,0,9.29121,3.65392,3.65392,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.52767,2.77163,1.52767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95472,3.95472,3.95472,0,0,0,0,0,0,0,0,0,160.934,39.25367,39.2537,51.3428,27.12802,21.5743,595.997,22.36876,22.3688,0,0,0,15.7387,5.83721,5.83721,0,0,0,0.374,3.79984,0.374,0,0,0,5.24776,4.49545,3.61949,20.7975,6.90169,6.90169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39053,5.81889,3.39053,50.4241,5.28864,5.28864,0,0,0,0,0,0,0,0,0
0,0,0,1.0022,6.94384,1.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06424,3.06424,3.06424,0,0,0,0,0,0,4.19122,4.19122,4.19122,0,0,0,0,0,0,5286.06,92.18536,92.1854,31.0639,12.04885,10.1062,499.938,11.92244,11.9224,0.907141,2.74977,0.907141,2457.75,33.96905,33.9691,435.693,26.89835,26.8984,124.12,10.74479,10.7448,0,0,0,1.81574,5.03218,1.81574,51.2567,9.34830,9.3483,520.255,33.33611,33.3361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.7002,17.20838,17.2084,0,0,0,0,0,0,0.347206,4.20987,0.347206
2.88521,2.88521,2.88521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47694,4.53751,4.53751,115.918,8.38386,8.38386,39.3882,7.79905,6.65959,0,0,0,6.61304,3.13485,3.13485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26122,2.58657,2.26122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.18761,3.47322,1.42052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.005,29.29695,29.2969,72.3835,8.09739,7.23297,773.408,20.90498,20.905,0,0,0,535.662,21.06046,21.0605,18.5286,18.52865,18.5286,26.6543,24.18423,24.1842,0,0,0,0,0,0,18.0342,16.25066,16.2507,22.6251,22.62510,22.6251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70087,3.17939,3.17939,0,0,0,0,0,0,0,0,0
8.52559,5.53673,5.53673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.9835,16.13453,16.1345,185.141,9.44940,9.4494,27.2703,5.05835,5.05835,0,0,0,231.556,34.90612,34.9061,0,0,0,4.96483,4.30013,2.9125,0,0,0,0,0,0,0,0,0,2.79355,3.29976,2.79355,0,0,0,0,0,0,191.751,8.21351,8.21351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.35805,3.67231,3.67231,0,0,0,0,0,0,11.3877,6.74937,6.74937,8.76503,8.76503,8.76503,2.15875,3.83256,2.15875,7.28624,7.28624,7.28624,0,0,0,0,0,0,0,0,0,4.92865,4.92865,4.92865,1.85027,2.85105,1.85027,0,0,0,844.406,63.16032,63.1603,124.921,10.91992,10.9199,9.31685,9.31685,9.31685,4.52505,4.52505,4.52505,324.995,19.60938,19.6094,88.0854,10.79276,10.7928,140.741,17.66232,10.931,0,0,0,0,0,0,0,0,0,36.0297,11.60567,7.19151,0,0,0,0,0,0,0.545765,1.96636,0.545765,0,0,0,0,0,0,0,0,0,3.85478,3.87058,3.85478,10.1268,7.75128,7.49818,4.62903,4.68641,4.62903
2.19617,4.21995,1.22515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.03,73.33309,73.3331,28.175,6.35553,6.048,158.438,42.08184,24.1321,0,0,0,19.2754,10.48843,10.4884,0,0,0,2242.52,214.54230,214.542,0,0,0,0,0,0,0,0,0,13.8971,5.49959,5.49959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.8523,8.08570,8.0857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762.67,64.60979,64.6098,62.1491,16.20670,14.4029,561.776,55.47699,55.477,0,0,0,120.332,7.04705,7.04705,39.9042,13.83588,13.8359,3823.27,151.96042,151.96,0,0,0,0,0,0,17.7798,7.28026,7.28026,22.174,13.50238,13.5024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.55895,3.45227,2.95997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.525,18.77178,18.7718,94.5697,11.61975,11.6197,66.0085,8.86752,8.86752,0,0,0,18.6851,4.82175,4.82175,0,0,0,776.493,175.33885,175.339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89161,4.61000,4.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67988,5.02599,5.02599,0,0,0,0,0,0,0,0,0,0,0,0,46.6927,36.91708,36.9171,0,0,0,696.054,52.59570,52.5957,0,0,0,73.9226,10.57385,10.5739,0,0,0,2.37937,3.49470,2.37937,0,0,0,5.28722,3.59007,3.33942,130.268,21.48496,21.485,11.6249,4.79606,4.79606,0,0,0,0,0,0,21.6654,4.81053,4.56531,0,0,0,0,0,0,18.8888,4.35258,4.35258,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0433,5.43773,5.43773,2.75131,2.75131,2.75131,0,0,0,0,0,0,32.6789,4.81804,4.81804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48487,2.48487,2.48487,0,0,0,0,0,0,4.93722,2.93497,2.93497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.338,44.96843,44.9684,0,0,0,3399.23,63.82224,63.8222,0,0,0,745.579,41.60682,41.6068,14.4061,3.57525,3.57525,327.759,115.08789,115.088,0,0,0,0,0,0,251.692,18.72518,18.7252,0,0,0,0,0,0,0,0,0,468.144,25.05169,25.0517,0,0,0,0,0,0,24.3465,11.75331,11.7533,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1332,7.72642,7.72642,7.26713,7.84537,4.16785,171.75,14.26099,14.261,0,0,0,76.3955,12.97758,12.9776,0,0,0,0,0,0,0,0,0,0,0,0,3.35153,3.35153,3.35153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71666,3.77970,2.71666,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.1819,10.98311,10.9831,0,0,0,0,0,0,0.4188,4.42731,0.4188,0,0,0,10606.9,216.63017,216.63,66.3304,14.14364,14.1436,5159.39,105.15783,105.158,0,0,0,3244.51,141.15005,141.15,1176.88,58.19475,58.1947,27299.4,263.50406,263.504,0,0,0,15.813,5.61931,5.41682,415.81,22.73469,22.7347,1413.03,126.57218,126.572,0,0,0,0,0,0,2.2716,3.26405,2.2716,0,0,0,0.483081,3.57480,0.483081,555.856,28.56044,28.5604,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879.23,41.62121,41.6212,45.6823,14.13422,13.9294,738.978,21.04045,20.2781,0,0,0,1402.84,25.80420,25.8042,421.233,40.78770,40.7877,1985.88,240.65080,240.651,0,0,0,24.6317,8.43051,8.43051,205.337,13.66751,13.6675,180.412,34.94813,34.9481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7268,7.52901,7.52901,0,0,0,0.219668,4.33059,0.219668,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.8,47.17792,47.1779,1924.92,46.83222,46.8322,3.96024,3.96024,3.96024,0,0,0,206.718,20.96325,20.9632,38.6878,12.88388,12.8839,68.4427,19.87902,19.879,0,0,0,0,0,0,4.65928,4.52396,4.25143,53.988,32.67114,32.6711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4671,2.77009,2.77009,0,0,0,3.614,3.61400,3.614,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.6353,17.61951,17.6195,0,0,0,475.402,16.13839,16.1384,0,0,0,19.5563,7.15574,3.85148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5.44035,5.44035,5.44035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.241,51.61262,51.6126,37.1803,21.53195,21.5319,0,0,0,0,0,0,310.851,22.00186,22.0019,19.5757,16.77056,16.7706,11.5633,6.03810,4.64934,0,0,0,0,0,0,0,0,0,12.8118,12.81176,12.8118,0,0,0,0,0,0,3.19962,5.61336,3.19962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28019,5.28019,5.28019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17624,3.97726,2.17624,0,0,0,0,0,0,424.18,47.19020,47.1902,12.1191,9.72863,9.30033,1930.98,42.23208,42.2321,0.598855,4.32809,0.598855,1109.05,25.35573,23.761,260.428,22.28375,22.2838,544.284,240.00859,107.447,0,0,0,12.5358,5.59267,3.20793,164.377,9.65862,9.65862,64.5881,5.61594,5.61594,6.89746,4.69364,3.975,0,0,0,0,0,0,0,0,0,0,0,0,74.1436,6.27024,6.27024,0,0,0,3.00997,3.00997,3.00997,0,0,0
